PRINCIPAL APDI-SSF,Principal Asia Pacific Dynamic Income Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQASxJP,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.68,-,3.04,-,-,0.29,-,-,-,-,-,-,-,-,-,-
PRINCIPAL APDI-X,Principal Asia Pacific Dynamic Income Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQASxJP,OT,No,-,-,167562.77,17.4987,9/1/2023,-0.018,0.0216,-0.0394,0.0122,-0.043,-0.0648,-%,-%,-%,-0.1541,-%,-%,-%,16.73,-,-,-,07/2023,-,-,96.68,-,3.04,-,-,0.29,2.14,0,1.07,0,1.61,0,3.75,0.029,-,-
PRINCIPAL APDIRMF,Principal Asia Pacific Dynamic Income Equity Retirement Mutual Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQASxJP,OT,-,-,RMF,198837633.6,11.2967,9/1/2023,-0.0316,0.0214,-0.0409,0.0068,-0.053,-0.0844,-0.0463,-0.0166,-%,-0.1546,-0.3559,-0.3559,-%,16.61,16.97,17.76,-,07/2023,-,-,97.14,-,2.45,-,-,0.41,1.07,0,1.07,0,1.61,1.605,5.35,2.212,-,-
PRINCIPAL APEQ,Principal Asia Pacific Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQASxJP,OT,-,-,-,23918661.92,11.742,9/1/2023,-0.032,0.0214,-0.0412,0.0063,-0.0535,-0.0831,-0.0437,-0.0145,-%,-0.1536,-0.352,-0.352,-%,16.63,16.97,17.75,-,07/2023,-,-,97.45,-,2.2,-,-,0.35,2.14,1.5,1.07,0,1.61,1.605,5.35,2.321,-,-
PRINCIPAL BARMF,Principal Balanced Allocation Retirement Mutual Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MIXMOD,SM,-,-,RMF,3236362.22,12.0909,9/4/2023,-0.0214,-0.0017,-0.0098,0.0051,-0.0058,-0.0184,0.0239,-0.0082,0.0085,-0.0418,-0.0533,-0.2173,-0.2545,4.27,5.11,6.8,5.87,07/2023,-,-,45.76,-,2.59,51.17,-,0.48,-1,0,-1,0,1.61,1.07,2.14,2.128,-,-
PRINCIPAL CHEQ-A,Principal China Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,744425402.5,7.1723,31/08/23,-0.1252,0.0182,-0.0812,0.0071,-0.1353,-0.1873,-0.1871,-%,-%,-0.2681,-0.5756,-%,-%,25.11,24.69,-,-,07/2023,-,-,98.57,-,1.21,-,-,0.22,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHEQ-C,Principal China Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,133020856.7,7.1729,31/08/23,-0.1251,0.0182,-0.0812,0.0072,-0.1353,-0.1873,-%,-%,-%,-0.2681,-%,-%,-%,25.11,-,-,-,07/2023,-,-,98.57,-,1.21,-,-,0.22,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHEQ-I,Principal China Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.57,-,1.21,-,-,0.22,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTECH-A,Principal China Technology Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,919909087.2,5.0446,31/08/23,-0.0507,0.0183,-0.0749,0.0501,-0.0182,-0.117,-%,-%,-%,-0.2731,-%,-%,-%,33.83,-,-,-,07/2023,-,-,98.86,-,1.21,-,-,-0.07,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTECH-C,Principal China Technology Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.86,-,1.21,-,-,-0.07,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTECH-D,Principal China Technology Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.86,-,1.21,-,-,-0.07,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTECH-E,Principal China Technology Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.86,-,1.21,-,-,-0.07,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTECH-I,Principal China Technology Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.86,-,1.21,-,-,-0.07,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTECH-R,Principal China Technology Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.86,-,1.21,-,-,-0.07,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTECH-X,Principal China Technology Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.86,-,1.21,-,-,-0.07,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CHTG6M2,Principal China Trigger 6M2 Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,-,-,-,220227939.2,8.8946,9/1/2023,-%,0.0274,-0.0663,0.0219,-0.058,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,94.37,-,4.7,-,-,0.93,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CII,Principal Daily China-India-Indo Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQASxJP,OT,-,-,-,22320282.12,12.6845,9/1/2023,0.0099,0.0089,-0.0167,0.0228,0.0065,-0.0856,0.0139,0.0108,0.042,-0.1581,-0.2519,-0.3302,-0.3615,13.06,15.84,17.54,15.82,07/2023,-,-,98.46,-,1.54,-,-,-,2.14,1.5,1.07,0,1.61,1.605,2.92,2.003,-,-
PRINCIPAL CPGB1Y1,Principal Capital Protection Government Bond 1Y1 Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,BH,-,-,-,399303198.1,10.0151,9/5/2023,-%,0.0002,0.0017,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,-,-,0.18,99.82,-,-,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL CR-AI,Principal Complex Return Fund Not for Retail Investors,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,-,-,-,35469068.85,9.4151,31/08/23,-%,0.0214,-0.0058,0.0074,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,98.41,-,-,1.59,-,-,-,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL DAILY FIX,Principal Daily Fixed Income Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXGOV,AM,-,-,-,27878731.43,12.4351,9/5/2023,0.0053,0.0002,0.0009,0.0028,0.0049,0.0061,0.0011,0.0035,0.0074,-0.0006,-0.003,-0.0033,-0.0033,0.09,0.07,0.07,0.08,07/2023,-,14.68,-,-,4.84,80.49,-,-,0.27,0,0.27,0,0.65,0.375,1.98,0.581,-,-
PRINCIPAL DEF,Principal Dividend Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,-,-,-,620899712.7,12.3959,9/5/2023,-0.0061,-0.0126,0.0183,0.025,0.0252,0.0402,0.1094,0.0174,0.0518,-0.0848,-0.0859,-0.4082,-0.4581,10.49,12.16,15.6,13.91,07/2023,91.19,-,-,-,8.81,-,-,-,-1,0,-1,0,1.07,0.4815,2.14,0.5457,-,-
PRINCIPAL DPLUS-A,Principal Daily Income Plus Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXGEN,AM,No,-,-,4127902864,11.076,9/5/2023,0.0087,0.0003,0.0016,0.004,0.0071,0.0113,0.0073,0.0097,-%,-0.0003,-0.0006,-0.0008,-%,0.09,0.08,0.1,-,07/2023,-,47.34,-,-,25.69,26.98,-,-,-1,0,-1,0,1.07,0.321,2.68,0.382,-,-
PRINCIPAL DPLUS-C,Principal Daily Income Plus Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXGEN,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,47.34,-,-,25.69,26.98,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL DPLUS-E,Principal Daily Income Plus Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXGEN,AM,No,-,-,1225399.97,11.0815,9/5/2023,0.0243,0.0003,0.0018,0.0243,0.0243,0.007,0.007,-%,-%,-%,-%,-%,-%,5.02,5.02,-,-,07/2023,-,47.34,-,-,25.69,26.98,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL DPLUS-I,Principal Daily Income Plus Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXGEN,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,47.34,-,-,25.69,26.98,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL DPLUS-R,Principal Daily Income Plus Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXGEN,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,47.34,-,-,25.69,26.98,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL DPLUS-X,Principal Daily Income Plus Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXGEN,AM,No,-,-,79076.27,11.7915,9/5/2023,-0.0188,0.0005,0.0024,0.0693,-0.0211,-0.0151,0.0273,-%,-%,-0.0877,-0.0877,-%,-%,10.83,7.52,-,-,07/2023,-,47.34,-,-,25.69,26.98,-,-,-1,0,-1,0,1.07,0,2.68,0.061,-,-
PRINCIPAL EEF-A,Principal Enhanced Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,SM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,94.82,-,0.53,0.03,4.62,-,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EEF-C,Principal Enhanced Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,SM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,94.82,-,0.53,0.03,4.62,-,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EEF-D,Principal Enhanced Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,SM,Yes,-,-,2047664967,24.3144,9/5/2023,-0.035,-0.0146,0.0152,0.0227,-0.0004,0.005,0.0972,0.0007,0.0476,-0.1067,-0.1067,-0.4152,-0.465,10.5,12.74,16.23,14.71,07/2023,94.82,-,0.53,0.03,4.62,-,-,-,-1,0,-1,0,0.49,0.482,2.14,0.593,-,-
PRINCIPAL EEF-I,Principal Enhanced Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,SM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,94.82,-,0.53,0.03,4.62,-,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EEF-R,Principal Enhanced Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,SM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,94.82,-,0.53,0.03,4.62,-,-,-,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EEF-X,Principal Enhanced Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,SM,No,-,-,33539450.14,26.215,9/5/2023,-0.0314,-0.0145,0.0157,0.0241,0.0024,0.0105,0.1032,-%,-%,-0.1044,-0.1044,-%,-%,10.5,12.74,-,-,07/2023,94.82,-,0.53,0.03,4.62,-,-,-,-1,0,-1,0,1.07,0,2.14,0.047,-,-
PRINCIPAL ELTF-A,Principal Enhanced Long Term Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQLARGE,SM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,98.97,-,-,0,1.02,-,-,-,1.07,1,1.07,0,1.07,1.07,3.21,1.279,-,-
PRINCIPAL ELTF-T,Principal Enhanced Long Term Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQLARGE,SM,No,-,LTF,70410009.72,31.753,9/5/2023,-0.0321,-0.0154,0.0047,0.0275,0.0047,0.0028,0.0886,0.0001,0.034,-0.1026,-0.1026,-0.4036,-0.4206,10.9,13.32,17.03,15.1,07/2023,98.97,-,-,0,1.02,-,-,-,-1,0,-1,0,1.07,1.07,3.21,1.3174,-,-
PRINCIPAL EPIF,Principal Energy and Petrochemical Index Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQENERGY,PM,-,-,-,1043528246,11.3514,9/5/2023,-0.1224,-0.0282,-0.0155,0.0466,-0.0426,-0.1183,0.0424,-0.0159,0.0357,-0.192,-0.192,-0.4492,-0.4492,13.68,16.23,22.35,20.82,07/2023,99.13,-,0.37,-,0.5,-,-,-,0.54,0.5,0.54,0,0.49,0.482,2.14,0.582,-,-
PRINCIPAL EQRMF,Principal Equity Retirement Mutual Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,-,-,RMF,906241084.4,17.347,9/5/2023,-0.0443,-0.0149,0.014,0.0195,-0.0069,-0.0084,0.08,-0.0147,0.0263,-0.1131,-0.1131,-0.4241,-0.4753,10.48,12.74,16.07,14.4,07/2023,94.17,-,0.52,0.02,5.29,-,-,-,1.07,0,1.07,0,1.77,1.594,3.08,1.777,-,-
PRINCIPAL EUEQ-A,Principal European Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQEU,AN,No,-,-,131553533.3,14.7226,31/08/23,0.0657,0.0073,-0.0279,-0.0028,-0.0066,0.081,0.0669,0.0506,-%,-0.1034,-0.2604,-0.3544,-%,14.6,16.56,18.35,-,07/2023,-,-,97.72,-,3.78,-,-,-1.5,1.61,1.5,1.07,0,1.61,1.6052,5.35,2.0755,-,-
PRINCIPAL EUEQ-C,Principal European Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQEU,AN,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.72,-,3.78,-,-,-1.5,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EUEQ-E,Principal European Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQEU,AN,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.72,-,3.78,-,-,-1.5,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EUEQ-I,Principal European Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQEU,AN,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.72,-,3.78,-,-,-1.5,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EUEQ-R,Principal European Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQEU,AN,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.72,-,3.78,-,-,-1.5,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EUEQ-SSF,Principal European Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQEU,AN,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.72,-,3.78,-,-,-1.5,-,-,-,-,-,-,-,-,-,-
PRINCIPAL EUEQ-X,Principal European Equity Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,EQEU,AN,No,-,-,1879076.53,15.0681,31/08/23,0.0796,0.0077,-0.0263,0.0021,0.0032,0.1022,-%,-%,-%,-0.1026,-%,-%,-%,14.61,-,-,-,07/2023,-,-,97.72,-,3.78,-,-,-1.5,1.61,0,1.07,0,1.61,0,5.35,0.032,-,-
PRINCIPAL EURE-UI,Principal European Real Estate Fund Not for Retail Investors,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,-,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,3.21,-,7.29,-,-,-
PRINCIPAL FI,Principal Fixed Income Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXMIDGEN,AM,-,-,-,4971589536,14.6796,9/5/2023,0.0097,0.0001,0.0015,0.0035,0.0075,0.0145,0.0137,0.0188,0.0251,-0.0052,-0.0117,-0.0117,-0.0117,0.41,0.55,0.58,0.52,07/2023,-,57.66,-,-,8.71,33.63,-,-,-1,0,-1,0,0,0,1.07,0.1033,-,-
PRINCIPAL FI2Y1AI,Principal Fixed Income 2Y1 Fund Not for Retail Investors,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,-,-,-,417478258.8,10.1036,9/5/2023,-%,0.0003,0.0018,0.0038,0.0088,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,99.27,-,-,0.73,-,-,-,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL FI6M1AI,Principal Fixed Income 6M1 Fund Not for Retail Investors,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,BH,-,-,-,240977589.3,10.003,9/5/2023,-%,0.0003,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL FIRMF,Principal Fixed Income Retirement Mutual Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,FIXMIDGEN,AM,-,-,RMF,119391598.9,14.101,9/5/2023,0.0049,0,0.0006,0.0015,0.004,0.0083,0.0074,0.0122,0.0186,-0.0067,-0.0154,-0.0154,-0.0154,0.48,0.62,0.63,0.57,07/2023,-,63.89,-,-,14.81,21.3,-,-,1.07,0,1.07,0,0.81,0.685,2.12,0.778,-,-
PRINCIPAL GBRAND-A,Principal Global Brands Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,239811679.8,12.4145,9/1/2023,0.0884,0.0156,-0.0029,0.0507,0.0865,0.0717,0.0265,-%,-%,-0.1283,-0.26,-%,-%,17.72,17.02,-,-,07/2023,-,-,93.97,-,5.5,-,-,0.53,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GBRAND-C,Principal Global Brands Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,60182460.7,12.4165,9/1/2023,0.0884,0.0156,-0.0029,0.0507,0.0865,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.97,-,5.5,-,-,0.53,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GBRAND-D,Principal Global Brands Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.97,-,5.5,-,-,0.53,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GBRAND-I,Principal Global Brands Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.97,-,5.5,-,-,0.53,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GBRAND-R,Principal Global Brands Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.97,-,5.5,-,-,0.53,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GBRAND-X,Principal Global Brands Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,174111.35,12.768,9/1/2023,0.1027,0.016,-0.0012,0.0559,0.0972,0.0928,-%,-%,-%,-0.1269,-%,-%,-%,17.73,-,-,-,07/2023,-,-,93.97,-,5.5,-,-,0.53,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GCF-A,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.27,-,1.24,-,-,0.49,-,-,-,-,-,-,-,-,-,-
PRINCIPAL GCF-C,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,No,-,-,11439561.22,9.3873,31/08/23,-%,0.0113,-0.0056,0.1024,0.0138,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.27,-,1.24,-,-,0.49,3.21,0,2.14,0,1.284,0.2675,2.14,0.4103,-,-
PRINCIPAL GCF-D,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,Yes,-,-,140201149.6,9.3807,31/08/23,0.0016,0.0113,-0.0056,0.1024,0.0138,-0.008,0.1904,0.0786,0.0059,-0.1225,-0.2209,-0.3585,-0.5267,16.11,18.34,17.72,15.18,07/2023,-,-,98.27,-,1.24,-,-,0.49,3.21,1.07,2.14,0,0.27,0.2675,2.14,0.4715,-,-
PRINCIPAL GCF-E,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.27,-,1.24,-,-,0.49,-,-,-,-,-,-,-,-,-,-
PRINCIPAL GCF-I,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.27,-,1.24,-,-,0.49,-,-,-,-,-,-,-,-,-,-
PRINCIPAL GCF-R,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.27,-,1.24,-,-,0.49,-,-,-,-,-,-,-,-,-,-
PRINCIPAL GCF-SSF,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.27,-,1.24,-,-,0.49,-,-,-,-,-,-,-,-,-,-
PRINCIPAL GCF-X,Principal Global Commodities Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,MISC,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,98.27,-,1.24,-,-,0.49,-,-,-,-,-,-,-,-,-,-
PRINCIPAL GCLEAN-A,Principal Global Clean Energy Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,177767986.7,6.8344,9/1/2023,-0.247,0.0027,-0.109,-0.146,-0.2278,-0.3393,-%,-%,-%,-0.3888,-%,-%,-%,23.18,-,-,-,07/2023,-,-,95.38,-,7.34,-,-,-2.72,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GCLEAN-C,Principal Global Clean Energy Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,95.38,-,7.34,-,-,-2.72,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GCLEAN-D,Principal Global Clean Energy Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,95.38,-,7.34,-,-,-2.72,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GCLEAN-E,Principal Global Clean Energy Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,95.38,-,7.34,-,-,-2.72,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GCLEAN-I,Principal Global Clean Energy Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,95.38,-,7.34,-,-,-2.72,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GCLEAN-R,Principal Global Clean Energy Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,95.38,-,7.34,-,-,-2.72,-,-,-,-,2.14,-,6.22,-,-,-
PRINCIPAL GCLEAN-X,Principal Global Clean Energy Fund,PRINCIPAL ASSET MANAGEMENT COMPANY LIMITED,-,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,95.38,-,7.34,-,-,-2.72,-,-,-,-,2.14,-,6.22,-,-,-
